# Frequency (microHz)     Power spectral density (ppm^2/microHz)
 101.9786910198   71.8940309070
 101.9877509604    9.4043819317
 101.9968109009   62.5419086651
 102.0058708415   15.7550342516
 102.0149307821   15.3006988124
 102.0239907226   64.5795819594
 102.0330506632   71.2857299202
 102.0421106038   23.8226243293
 102.0511705443   15.3836656876
 102.0602304849    4.8621247940
 102.0692904255  101.7776924411
 102.0783503660    9.9571622901
 102.0874103066  117.7025396667
 102.0964702472   34.3732654988
 102.1055301877   36.6948996157
 102.1145901283    1.2053170159
 102.1236500689   80.5369474508
 102.1327100094   42.0907494741
 102.1417699500    3.6737759687
 102.1508298906    2.1985399210
 102.1598898311    0.0854912538
 102.1689497717   34.9045791611
 102.1780097123    0.1311408716
 102.1870696528    0.9822420860
 102.1961295934   41.3787764674
 102.2051895340   16.6880278933
 102.2142494745   25.9436376981
 102.2233094151   41.3333759324
 102.2323693557   48.6279085484
 102.2414292962   42.6451682257
 102.2504892368   18.9406558546
 102.2595491774   80.6295235267
 102.2686091179   41.2836454814
 102.2776690585  112.6774032364
 102.2867289991  110.7660104397
 102.2957889396   30.2637420413
 102.3048488802   97.2169442005
 102.3139088208   32.9632154913
 102.3229687613   43.9696289689
 102.3320287019    7.2678830580
 102.3410886425   23.9746393762
 102.3501485830   30.3454559857
 102.3592085236   38.9024998670
 102.3682684642    5.1529852047
 102.3773284047   41.7251428569
 102.3863883453    8.4435764454
 102.3954482859   62.6628832762
 102.4045082264    5.1059402981
 102.4135681670  163.5240916375
 102.4226281076   74.6277134450
 102.4316880481   25.7963964680
 102.4407479887   30.0849197859
 102.4498079293   60.8452197961
 102.4588678698    9.3015247235
 102.4679278104   39.1387798077
 102.4769877510   94.9561194766
 102.4860476915   13.4984738300
 102.4951076321    6.0319873114
 102.5041675727    4.8363675493
 102.5132275132   81.8478733177
 102.5222874538   15.5566415548
 102.5313473944   25.6646580770
 102.5404073349  118.0265028725
 102.5494672755    6.0674570512
 102.5585272161    0.3864610610
 102.5675871566    2.6663782427
 102.5766470972   47.0937670327
 102.5857070378    4.5324169564
 102.5947669783   37.2151006742
 102.6038269189   42.1739505797
 102.6128868595   49.1183051876
 102.6219468000   83.0909022372
 102.6310067406   75.9464918652
 102.6400666812    0.7602747521
 102.6491266217   76.4157690069
 102.6581865623  325.4520926226
 102.6672465029    3.1631835153
 102.6763064434   54.2746916988
 102.6853663840   66.8187955171
 102.6944263246   86.6538756573
 102.7034862651    0.6752606959
 102.7125462057   12.1261646166
 102.7216061463   18.7012077538
 102.7306660868   29.1425224583
 102.7397260274    3.1616097682
 102.7487859680   36.1335358966
 102.7578459085   53.5203974549
 102.7669058491   84.9701401838
 102.7759657897   63.0580524503
 102.7850257302   68.5440637672
 102.7940856708   25.6124526642
 102.8031456114   49.0885988163
 102.8122055519    4.0735420801
 102.8212654925   15.8484823061
 102.8303254331    6.1404318272
 102.8393853736   27.8449915967
 102.8484453142   47.4985278672
 102.8575052548   47.3659134301
 102.8665651953   94.4520005473
 102.8756251359   26.8230225315
 102.8846850765    1.8292271446
 102.8937450170  158.7619748634
 102.9028049576   91.9851885480
 102.9118648982  228.6294080322
 102.9209248387    9.1713135475
 102.9299847793   85.0388889793
 102.9390447199  105.4302576687
 102.9481046604   11.5310426787
 102.9571646010   29.5854252185
 102.9662245416   42.4089095725
 102.9752844821   16.0162570995
 102.9843444227   20.3290939104
 102.9934043633   60.9028068515
 103.0024643038   11.1936550230
 103.0115242444   38.3773978641
 103.0205841850   65.4760315659
 103.0296441255    4.3658071995
 103.0387040661   72.4454510736
 103.0477640067   22.1068032189
 103.0568239472    7.5894621062
 103.0658838878   43.7513026334
 103.0749438284   38.5069557722
 103.0840037689   70.7139189679
 103.0930637095   68.5200968648
 103.1021236501   57.6399311155
 103.1111835906  133.5972912233
 103.1202435312  116.5050286352
 103.1293034718  251.6645416602
 103.1383634123   14.8691984233
 103.1474233529    1.9293858196
 103.1564832935   29.2662938764
 103.1655432340    6.2603183411
 103.1746031746    0.0908657443
 103.1836631152   22.7691082986
 103.1927230557   92.8858899529
 103.2017829963   22.6252672568
 103.2108429369  121.4448495035
 103.2199028774   46.6046020082
 103.2289628180   39.0319315478
 103.2380227586   21.0237814139
 103.2470826991   88.0736566707
 103.2561426397    5.8336326474
 103.2652025803   84.7455253402
 103.2742625208   43.3779344034
 103.2833224614  100.1276174275
 103.2923824020   23.9012412222
 103.3014423425    6.1213486861
 103.3105022831   53.4409464244
 103.3195622237   88.9109236099
 103.3286221642   13.8255962649
 103.3376821048   11.9721971747
 103.3467420454   54.5911741807
 103.3558019859    9.7716953802
 103.3648619265   16.7793488805
 103.3739218671   36.0787462041
 103.3829818076    7.8393945858
 103.3920417482  131.8510031409
 103.4011016888   76.1009396321
 103.4101616293   43.4450566118
 103.4192215699   10.3526298202
 103.4282815105  203.9024052393
 103.4373414510  103.1389501229
 103.4464013916   11.1400085209
 103.4554613322  377.4512705325
 103.4645212727  361.6886721744
 103.4735812133   32.0831091772
 103.4826411539   50.5119224518
 103.4917010944    1.0110390852
 103.5007610350   13.7562406786
 103.5098209756   42.9651208389
 103.5188809161    2.0662958540
 103.5279408567   40.2203599757
 103.5370007973  204.7947747679
 103.5460607378   28.3471061591
 103.5551206784    3.1335384209
 103.5641806190   57.2152856212
 103.5732405595    1.3146471164
 103.5823005001   42.9750205107
 103.5913604407   37.4665628469
 103.6004203812  120.4017396301
 103.6094803218   40.1260714128
 103.6185402624   44.8154694100
 103.6276002029    6.1110852670
 103.6366601435   80.9814754849
 103.6457200841   14.6334919531
 103.6547800246   15.1121569055
 103.6638399652   11.2856391669
 103.6728999058  496.1897033238
 103.6819598463  970.9367326286
 103.6910197869   24.2163004327
 103.7000797275   31.8708235810
 103.7091396680   34.2739909974
 103.7181996086   34.3875593405
 103.7272595492   12.5053160481
 103.7363194897   16.8617832845
 103.7453794303   65.6971398374
 103.7544393709   33.0824107143
 103.7634993114   21.3597502579
 103.7725592520   94.0876210275
 103.7816191926   27.9215061895
 103.7906791331   25.2399818046
 103.7997390737   77.0308994291
 103.8087990143    5.5637054259
 103.8178589548   54.9940071926
 103.8269188954  104.9241032547
 103.8359788360   62.9700059940
 103.8450387765   48.3403884634
 103.8540987171    1.4089118899
 103.8631586577    2.1948223013
 103.8722185982   52.8771124912
 103.8812785388   22.1698937980
 103.8903384794  196.3245480498
 103.8993984199  254.3907735020
 103.9084583605   57.5322933112
 103.9175183011   40.0872794054
 103.9265782416   29.7750056572
 103.9356381822   25.2779184897
 103.9446981228   34.1103348533
 103.9537580633   35.0118463029
 103.9628180039    5.2831510448
 103.9718779445   43.5874640879
 103.9809378850   20.9774716518
 103.9899978256   65.6198419461
 103.9990577662   27.1276766414
 104.0081177067   33.5306892915
 104.0171776473  178.8898729669
 104.0262375879   26.5875243326
 104.0352975284   14.2421677597
 104.0443574690   80.8956206775
 104.0534174096   16.6147016614
 104.0624773501    1.6830958414
 104.0715372907   60.0182026963
 104.0805972313    9.0050835275
 104.0896571718   13.3953771699
 104.0987171124   89.7162505044
 104.1077770530   24.9926004270
 104.1168369935    3.2229272374
 104.1258969341   40.8241603385
 104.1349568747  118.1926576663
 104.1440168152   90.6251556096
 104.1530767558   15.1052471461
 104.1621366964   38.8357074734
 104.1711966370    0.5344405078
 104.1802565775    5.7903796627
 104.1893165181   23.8086056752
 104.1983764587   66.9749199984
 104.2074363992  156.8229011424
 104.2164963398   27.5591496481
 104.2255562804   85.4918782023
 104.2346162209   19.9275314341
 104.2436761615  175.7935516937
 104.2527361021  252.4937953019
 104.2617960426   61.7301505471
 104.2708559832  110.0136541715
 104.2799159238  109.3758351365
 104.2889758643  230.6792251959
 104.2980358049  191.4425981842
 104.3070957455   31.9415040598
 104.3161556860   83.4012726494
 104.3252156266  265.6255085549
 104.3342755672   48.0034273961
 104.3433355077   68.3337981480
 104.3523954483   11.8441099970
 104.3614553889  154.6993037923
 104.3705153294   63.4524554551
 104.3795752700    1.2088204370
 104.3886352106   14.5184395731
 104.3976951511   35.1175691721
 104.4067550917  315.0257765038
 104.4158150323  384.1720399551
 104.4248749728   14.1445976073
 104.4339349134  108.1505358932
 104.4429948540    8.4279433828
 104.4520547945  296.5227313176
 104.4611147351  108.6830319106
 104.4701746757   21.8192244925
 104.4792346162   27.4719855417
 104.4882945568  233.0111178279
 104.4973544974    6.3883744389
 104.5064144379   33.1596189699
 104.5154743785   70.2768389609
 104.5245343191   69.3416462857
 104.5335942596    4.3367221356
 104.5426542002   66.5100604027
 104.5517141408    7.5213597593
 104.5607740813  102.5828520275
 104.5698340219   93.8169982288
 104.5788939625   10.2095476612
 104.5879539030  357.0901284262
 104.5970138436   86.4046543309
 104.6060737842  121.1316464768
 104.6151337247   25.2472781838
 104.6241936653  182.2442647932
 104.6332536059  124.3379832573
 104.6423135464   41.3557829813
 104.6513734870   44.7998393506
 104.6604334276   88.6519823085
 104.6694933681   25.0855845498
 104.6785533087   47.4322729868
 104.6876132493   29.3099454428
 104.6966731898   69.8466809619
 104.7057331304   73.6542581772
 104.7147930710   37.4029432919
 104.7238530115   49.6142271118
 104.7329129521   60.0128520694
 104.7419728927   15.4366657839
 104.7510328332   77.7505761196
 104.7600927738   50.4581573286
 104.7691527144   90.2030534940
 104.7782126549    8.5548545305
 104.7872725955   38.5874399324
 104.7963325361  141.5561058599
 104.8053924766   39.9617352918
 104.8144524172   93.0130981945
 104.8235123578   68.2426633798
 104.8325722983   20.8324848582
 104.8416322389    2.1019438679
 104.8506921795  512.8033960418
 104.8597521200   61.7532435303
 104.8688120606   69.9295912324
 104.8778720012  114.3468289337
 104.8869319417  219.4152992847
 104.8959918823  454.0662060111
 104.9050518229  476.6881113086
 104.9141117634   13.1380950609
 104.9231717040  428.9302452618
 104.9322316446   37.1188340696
 104.9412915851  169.5130474997
 104.9503515257  143.6544279103
 104.9594114663   79.1339521117
 104.9684714068  126.6222521106
 104.9775313474  180.5255430241
 104.9865912880  127.8418006077
 104.9956512285   69.3786779195
 105.0047111691  228.8393821702
 105.0137711097  686.3693180529
 105.0228310502  365.0312047168
 105.0318909908  265.9617444805
 105.0409509314  176.6454619863
 105.0500108719  224.1963499433
 105.0590708125  738.1537790082
 105.0681307531   43.1655843646
 105.0771906936  241.4516332310
 105.0862506342  518.8145493582
 105.0953105748  152.1681520073
 105.1043705153  264.8444653201
 105.1134304559  412.0689061974
 105.1224903965   66.5033487917
 105.1315503370   57.3167958651
 105.1406102776   28.3149871263
 105.1496702182   38.7843043592
 105.1587301587  166.1178458187
 105.1677900993  263.1917019970
 105.1768500399  442.8058178186
 105.1859099804   30.9647363449
 105.1949699210   28.5197765690
 105.2040298616  635.5443441929
 105.2130898021   68.7276871006
 105.2221497427  112.0753368849
 105.2312096833   54.6023558973
 105.2402696238   66.1562244747
 105.2493295644   74.6622285050
 105.2583895050   62.3222677173
 105.2674494455   63.4844499259
 105.2765093861  229.9958463927
 105.2855693267   59.1372594847
 105.2946292672   46.6459947493
 105.3036892078  109.9943630343
 105.3127491484   58.3001963682
 105.3218090889   49.9084713577
 105.3308690295  120.6801556734
 105.3399289701  104.9661248490
 105.3489889106   22.0792725938
 105.3580488512  119.1929349175
 105.3671087918   37.8173185024
 105.3761687323  167.9125359945
 105.3852286729  104.9874401180
 105.3942886135  100.5344834317
 105.4033485540   23.4802558575
 105.4124084946   60.3366488672
 105.4214684352  487.1639043172
 105.4305283757   28.8351289910
 105.4395883163  307.4674320571
 105.4486482569   83.5199047790
 105.4577081974  286.6709389461
 105.4667681380   59.7127031616
 105.4758280786   43.4638965754
 105.4848880191  114.3805937143
 105.4939479597   73.3840864028
 105.5030079003  104.5931238794
 105.5120678408  461.5557607178
 105.5211277814   29.8577087820
 105.5301877220  126.7939657961
 105.5392476625   19.0940827958
 105.5483076031  108.1542440586
 105.5573675437  163.7470709869
 105.5664274842  480.0852576975
 105.5754874248  348.0549953327
 105.5845473654  985.7739120565
 105.5936073059  192.4055997815
 105.6026672465  750.0662289277
 105.6117271871 1483.5396753472
 105.6207871276  301.2663540985
 105.6298470682   46.7511417503
 105.6389070088   41.8159295077
 105.6479669493   60.8748283573
 105.6570268899   49.4752698477
 105.6660868305  105.7087789308
 105.6751467710   13.6406633992
 105.6842067116   47.2391297363
 105.6932666522   51.8534167436
 105.7023265927   40.8294371889
 105.7113865333   64.6139806037
 105.7204464739  326.1193420184
 105.7295064144  181.6404442257
 105.7385663550  155.3927919543
 105.7476262956   52.7523525618
 105.7566862361  109.7038214153
 105.7657461767    1.1067808395
 105.7748061173  106.6670589502
 105.7838660578   85.6848869203
 105.7929259984   93.5332533775
 105.8019859390   34.8300191557
 105.8110458795  121.2026595934
 105.8201058201   33.4813931209
 105.8291657607    7.3108733264
 105.8382257012   92.5593657451
 105.8472856418   30.8365473284
 105.8563455824  102.2633273008
 105.8654055229   93.1188769633
 105.8744654635   10.7031173225
 105.8835254041   47.4971199864
 105.8925853446  144.4606893523
 105.9016452852   39.2564136085
 105.9107052258   75.7331604941
 105.9197651663  161.3492361683
 105.9288251069   28.8723808405
 105.9378850475  110.7995819051
 105.9469449880   93.3453908466
 105.9560049286   17.5600731140
 105.9650648692   34.9959413271
 105.9741248097   21.2666109012
 105.9831847503   90.0757596459
 105.9922446909   16.4623240974
 106.0013046314    3.2848304590
 106.0103645720   61.7135797979
 106.0194245126   30.0686490050
 106.0284844531   31.9686305695
 106.0375443937  113.5559057197
 106.0466043343  140.9098503069
 106.0556642748    3.3417852293
 106.0647242154   69.2125312902
 106.0737841560   33.7492812147
 106.0828440965  117.8067629493
 106.0919040371   10.3758733606
 106.1009639777  530.1397861912
 106.1100239182  130.9406064242
 106.1190838588   49.2087282252
 106.1281437994  113.5114093887
 106.1372037399   39.5579171992
 106.1462636805   35.1712805169
 106.1553236211   10.6828497430
 106.1643835616   22.8562793932
 106.1734435022   23.4454931028
 106.1825034428    6.7844064908
 106.1915633833   74.4121439875
 106.2006233239   21.2713776479
 106.2096832645   37.3526998142
 106.2187432050   71.7424582776
 106.2278031456   29.4741248517
 106.2368630862   33.4386882736
 106.2459230267    3.7994118888
 106.2549829673    7.9077355256
 106.2640429079    4.8684361545
 106.2731028484    1.6560822738
 106.2821627890   48.7422711501
